,long,lat,geometry,approaches,indifferent,runs_from,running,chasing,climbing,eating,foraging,kuks,quaas,moans,tail_flags,tail_twitches,nearbuilding,neargarden,neargrass,nearpedestrian,nearwater,nearwoods
0,-73.9561344937861,40.7940823884086,POINT (-73.9561344937861 40.7940823884086),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
1,-73.9570437717691,40.7948509408039,POINT (-73.9570437717691 40.7948509408039),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
2,-73.9757249834141,40.7697032606755,POINT (-73.9757249834141 40.7697032606755),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
3,-73.9565700386162,40.7902561000937,POINT (-73.9565700386162 40.7902561000937),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
4,-73.9602609920814,40.7942883045566,POINT (-73.9602609920814 40.7942883045566),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
5,-73.9702676472613,40.7762126854894,POINT (-73.9702676472613 40.7762126854894),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
6,-73.9683613516225,40.7725908847499,POINT (-73.9683613516225 40.7725908847499),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
7,-73.9582694312289,40.7917367820255,POINT (-73.9582694312289 40.7917367820255),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
8,-73.9674285955293,40.7829723919744,POINT (-73.9674285955293 40.7829723919744),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
9,-73.9768603630674,40.7702795904962,POINT (-73.9768603630674 40.7702795904962),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
10,-73.9706105896967,40.7698124821507,POINT (-73.9706105896967 40.7698124821507),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
11,-73.9703781726172,40.7787526130321,POINT (-73.9703781726172 40.7787526130321),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
12,-73.9703925210471,40.7765032004992,POINT (-73.9703925210471 40.7765032004992),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
13,-73.9584070974734,40.7913812490557,POINT (-73.9584070974734 40.7913812490557),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
14,-73.9671130680114,40.7784859700171,POINT (-73.9671130680114 40.7784859700171),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
15,-73.9670628558161,40.7734991420941,POINT (-73.9670628558161 40.7734991420941),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
16,-73.958736593111,40.7908524370626,POINT (-73.958736593111 40.7908524370626),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
17,-73.9692943291611,40.7769536102488,POINT (-73.9692943291611 40.7769536102488),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
18,-73.9540054100539,40.7952445999836,POINT (-73.9540054100539 40.7952445999836),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
19,-73.9576530157255,40.7868659490397,POINT (-73.9576530157255 40.7868659490397),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
20,-73.9738033257473,40.7711846894166,POINT (-73.9738033257473 40.7711846894166),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
21,-73.9704402681017,40.7798965621203,POINT (-73.9704402681017 40.7798965621203),0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True
22,-73.9643153920428,40.7820818516957,POINT (-73.9643153920428 40.7820818516957),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False
23,-73.9535410657077,40.7928711760061,POINT (-73.9535410657077 40.7928711760061),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
24,-73.970252675331,40.7705999588222,POINT (-73.970252675331 40.7705999588222),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
25,-73.9579645940414,40.7918613498407,POINT (-73.9579645940414 40.7918613498407),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
26,-73.9673253417305,40.7749505252981,POINT (-73.9673253417305 40.7749505252981),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
27,-73.9602222116708,40.793779699421,POINT (-73.9602222116708 40.793779699421),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
28,-73.9680635070949,40.779249873647,POINT (-73.9680635070949 40.779249873647),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
29,-73.9675634326877,40.7813477352507,POINT (-73.9675634326877 40.7813477352507),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
30,-73.9584970643213,40.7982886348696,POINT (-73.9584970643213 40.7982886348696),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
31,-73.9568802149818,40.7972399133816,POINT (-73.9568802149818 40.7972399133816),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
32,-73.9690175838534,40.7760432720017,POINT (-73.9690175838534 40.7760432720017),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
33,-73.9704082821356,40.7690280985956,POINT (-73.9704082821356 40.7690280985956),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
34,-73.9684910712272,40.7768811640021,POINT (-73.9684910712272 40.7768811640021),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
35,-73.968381325559,40.7780143443779,POINT (-73.968381325559 40.7780143443779),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
36,-73.9694240327509,40.7755898126674,POINT (-73.9694240327509 40.7755898126674),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
37,-73.9576245992455,40.7873862510001,POINT (-73.9576245992455 40.7873862510001),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
38,-73.9666007935638,40.7845098131567,POINT (-73.9666007935638 40.7845098131567),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
39,-73.96148483609,40.7922645521905,POINT (-73.96148483609 40.7922645521905),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
40,-73.9546654184146,40.7947639241491,POINT (-73.9546654184146 40.7947639241491),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
41,-73.9667114027214,40.7768804702473,POINT (-73.9667114027214 40.7768804702473),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
42,-73.9615696577673,40.7951278622399,POINT (-73.9615696577673 40.7951278622399),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
43,-73.964474836001,40.7883840104749,POINT (-73.964474836001 40.7883840104749),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
44,-73.9610705592868,40.7914829661051,POINT (-73.9610705592868 40.7914829661051),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
45,-73.9578237168359,40.7980959471034,POINT (-73.9578237168359 40.7980959471034),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
46,-73.9617088749928,40.7944585082367,POINT (-73.9617088749928 40.7944585082367),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
47,-73.9701824825872,40.7766530579293,POINT (-73.9701824825872 40.7766530579293),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
48,-73.9676410497481,40.7766043512974,POINT (-73.9676410497481 40.7766043512974),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
49,-73.9541453465817,40.7982162223764,POINT (-73.9541453465817 40.7982162223764),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
50,-73.968052057989,40.777338666528,POINT (-73.968052057989 40.777338666528),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
51,-73.9565905868276,40.7895654068546,POINT (-73.9565905868276 40.7895654068546),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
52,-73.9565759733611,40.7992461674802,POINT (-73.9565759733611 40.7992461674802),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
53,-73.9551539498306,40.7987384656256,POINT (-73.9551539498306 40.7987384656256),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
54,-73.9692883970928,40.7768553703082,POINT (-73.9692883970928 40.7768553703082),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
55,-73.9708549670788,40.7699587019058,POINT (-73.9708549670788 40.7699587019058),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
56,-73.9639744005647,40.7825111950764,POINT (-73.9639744005647 40.7825111950764),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False
57,-73.9730277911422,40.7712145488828,POINT (-73.9730277911422 40.7712145488828),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
58,-73.9710541405708,40.7724691605718,POINT (-73.9710541405708 40.7724691605718),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False
59,-73.9544007658685,40.7950689723135,POINT (-73.9544007658685 40.7950689723135),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
60,-73.9575986161364,40.799368134968,POINT (-73.9575986161364 40.799368134968),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
61,-73.9764036522984,40.7705846185121,POINT (-73.9764036522984 40.7705846185121),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
62,-73.9589249555235,40.7908193284981,POINT (-73.9589249555235 40.7908193284981),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
63,-73.9521110154872,40.7978449143313,POINT (-73.9521110154872 40.7978449143313),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
64,-73.9574809028248,40.7950013620207,POINT (-73.9574809028248 40.7950013620207),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
65,-73.967097592707,40.7854119342538,POINT (-73.967097592707 40.7854119342538),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
66,-73.9711318790279,40.7701941550273,POINT (-73.9711318790279 40.7701941550273),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
67,-73.9763243383771,40.7705409315703,POINT (-73.9763243383771 40.7705409315703),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
68,-73.971905618214,40.776238547063,POINT (-73.971905618214 40.776238547063),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
69,-73.9572093760529,40.7988487300216,POINT (-73.9572093760529 40.7988487300216),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
70,-73.9566346046453,40.7973923396512,POINT (-73.9566346046453 40.7973923396512),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
71,-73.9592038887673,40.796382675378,POINT (-73.9592038887673 40.796382675378),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
72,-73.9511118711108,40.7950813345902,POINT (-73.9511118711108 40.7950813345902),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
73,-73.9712527809516,40.7763310392591,POINT (-73.9712527809516 40.7763310392591),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
74,-73.9671147090087,40.7772624641112,POINT (-73.9671147090087 40.7772624641112),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
75,-73.9664100504436,40.7828778892276,POINT (-73.9664100504436 40.7828778892276),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
76,-73.9705092958892,40.7761092972965,POINT (-73.9705092958892 40.7761092972965),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
77,-73.9581655949437,40.7997708190022,POINT (-73.9581655949437 40.7997708190022),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
78,-73.9755560786227,40.7662992317575,POINT (-73.9755560786227 40.7662992317575),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
79,-73.9664711607022,40.787896428768,POINT (-73.9664711607022 40.787896428768),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
80,-73.9575943815564,40.7933755266787,POINT (-73.9575943815564 40.7933755266787),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
81,-73.9528682507794,40.7925807808307,POINT (-73.9528682507794 40.7925807808307),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
82,-73.969847380865,40.7769884612305,POINT (-73.969847380865 40.7769884612305),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
83,-73.9590992841423,40.793758098573,POINT (-73.9590992841423 40.793758098573),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
84,-73.9724063986771,40.7705711897977,POINT (-73.9724063986771 40.7705711897977),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False
85,-73.95621174551,40.7951044378207,POINT (-73.95621174551 40.7951044378207),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
86,-73.9564023626619,40.7905423546155,POINT (-73.9564023626619 40.7905423546155),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
87,-73.9532620128307,40.7952475548048,POINT (-73.9532620128307 40.7952475548048),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
88,-73.9576349321357,40.7904409912437,POINT (-73.9576349321357 40.7904409912437),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
89,-73.9755133710665,40.7697883435981,POINT (-73.9755133710665 40.7697883435981),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
90,-73.9702348982803,40.7773295419104,POINT (-73.9702348982803 40.7773295419104),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
91,-73.9686056085297,40.7781658424866,POINT (-73.9686056085297 40.7781658424866),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
92,-73.9522142360388,40.7949598486683,POINT (-73.9522142360388 40.7949598486683),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
93,-73.9710991123992,40.7723889726647,POINT (-73.9710991123992 40.7723889726647),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False
94,-73.9638270331336,40.7810450065235,POINT (-73.9638270331336 40.7810450065235),0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
95,-73.9756015005821,40.7670090327736,POINT (-73.9756015005821 40.7670090327736),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
96,-73.9649632550828,40.7809187761995,POINT (-73.9649632550828 40.7809187761995),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
97,-73.957219204335,40.7931529059779,POINT (-73.957219204335 40.7931529059779),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
98,-73.9758676144255,40.7701671581939,POINT (-73.9758676144255 40.7701671581939),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
99,-73.969058856545,40.7766356226979,POINT (-73.969058856545 40.7766356226979),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
100,-73.963846339804,40.7834051716226,POINT (-73.963846339804 40.7834051716226),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
101,-73.9597205966324,40.7969409510133,POINT (-73.9597205966324 40.7969409510133),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
102,-73.958535640774,40.7982737896998,POINT (-73.958535640774 40.7982737896998),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
103,-73.958770180151,40.7934123941528,POINT (-73.958770180151 40.7934123941528),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
104,-73.9720065066618,40.7764043782924,POINT (-73.9720065066618 40.7764043782924),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
105,-73.9618064639153,40.792158440043,POINT (-73.9618064639153 40.792158440043),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
106,-73.9554432393295,40.7945669054449,POINT (-73.9554432393295 40.7945669054449),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
107,-73.9768434635084,40.7728494038744,POINT (-73.9768434635084 40.7728494038744),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
108,-73.9553811810434,40.7970895007931,POINT (-73.9553811810434 40.7970895007931),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
109,-73.9588468413094,40.7963852299012,POINT (-73.9588468413094 40.7963852299012),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
110,-73.9570528770427,40.7990973804149,POINT (-73.9570528770427 40.7990973804149),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
111,-73.9651654887991,40.7777806006951,POINT (-73.9651654887991 40.7777806006951),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
112,-73.9764839973068,40.7691725326976,POINT (-73.9764839973068 40.7691725326976),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
113,-73.9737773613311,40.7673662611015,POINT (-73.9737773613311 40.7673662611015),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
114,-73.9761107065353,40.769642060286,POINT (-73.9761107065353 40.769642060286),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
115,-73.9771614686616,40.7709677983247,POINT (-73.9771614686616 40.7709677983247),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
116,-73.9510747586301,40.7973106833951,POINT (-73.9510747586301 40.7973106833951),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
117,-73.9679538163341,40.7837103696906,POINT (-73.9679538163341 40.7837103696906),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
118,-73.9564724104048,40.7936055508162,POINT (-73.9564724104048 40.7936055508162),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
119,-73.9613643418025,40.7892431934209,POINT (-73.9613643418025 40.7892431934209),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
120,-73.9770824412252,40.7709961309457,POINT (-73.9770824412252 40.7709961309457),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
121,-73.9677646187171,40.7746492806333,POINT (-73.9677646187171 40.7746492806333),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
122,-73.9710760196868,40.7725506006789,POINT (-73.9710760196868 40.7725506006789),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False
123,-73.9702755805141,40.7783547795222,POINT (-73.9702755805141 40.7783547795222),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
124,-73.9638837160341,40.7809747900833,POINT (-73.9638837160341 40.7809747900833),0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
125,-73.9519639918804,40.7949911702392,POINT (-73.9519639918804 40.7949911702392),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
126,-73.9712327308512,40.7748702909218,POINT (-73.9712327308512 40.7748702909218),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
127,-73.9712318712643,40.7773053099657,POINT (-73.9712318712643 40.7773053099657),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
128,-73.967181612203,40.7787752287055,POINT (-73.967181612203 40.7787752287055),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
129,-73.9665709146738,40.7839384318554,POINT (-73.9665709146738 40.7839384318554),0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True
130,-73.9737091707831,40.7713732567512,POINT (-73.9737091707831 40.7713732567512),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
131,-73.9520592496349,40.7975076299811,POINT (-73.9520592496349 40.7975076299811),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
132,-73.9728660779622,40.7753294525644,POINT (-73.9728660779622 40.7753294525644),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
133,-73.9568343093228,40.7949401350882,POINT (-73.9568343093228 40.7949401350882),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
134,-73.9741401377844,40.7758134257881,POINT (-73.9741401377844 40.7758134257881),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
135,-73.967895656898,40.7767409597341,POINT (-73.967895656898 40.7767409597341),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
136,-73.9758464905133,40.7725957408841,POINT (-73.9758464905133 40.7725957408841),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
137,-73.9767080512177,40.7717708794221,POINT (-73.9767080512177 40.7717708794221),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
138,-73.9760256477558,40.7703573131398,POINT (-73.9760256477558 40.7703573131398),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
139,-73.9589414339242,40.7907073888277,POINT (-73.9589414339242 40.7907073888277),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
140,-73.9570817579092,40.7964221087879,POINT (-73.9570817579092 40.7964221087879),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
141,-73.9589627056561,40.7847591558491,POINT (-73.9589627056561 40.7847591558491),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
142,-73.9773317054464,40.7684035996758,POINT (-73.9773317054464 40.7684035996758),0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
143,-73.9534333425633,40.7932564163328,POINT (-73.9534333425633 40.7932564163328),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
144,-73.9552861155228,40.788973931872,POINT (-73.9552861155228 40.788973931872),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
145,-73.9712876234172,40.7695885530701,POINT (-73.9712876234172 40.7695885530701),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
146,-73.9698714743386,40.7743814661685,POINT (-73.9698714743386 40.7743814661685),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
147,-73.9691094942294,40.776760392858,POINT (-73.9691094942294 40.776760392858),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
148,-73.9754742295091,40.7696998327247,POINT (-73.9754742295091 40.7696998327247),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
149,-73.968107276769,40.7768612676036,POINT (-73.968107276769 40.7768612676036),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
150,-73.9767191629692,40.7730786298701,POINT (-73.9767191629692 40.7730786298701),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
151,-73.9661262885099,40.7844085550945,POINT (-73.9661262885099 40.7844085550945),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
152,-73.9521950056404,40.794937340845,POINT (-73.9521950056404 40.794937340845),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
153,-73.9550082056509,40.7894521543449,POINT (-73.9550082056509 40.7894521543449),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
154,-73.9619411917909,40.7923536640283,POINT (-73.9619411917909 40.7923536640283),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
155,-73.9529060669193,40.7927909735388,POINT (-73.9529060669193 40.7927909735388),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
156,-73.9691433356733,40.7731708333242,POINT (-73.9691433356733 40.7731708333242),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
157,-73.9720907384613,40.7762987836055,POINT (-73.9720907384613 40.7762987836055),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True
158,-73.9684254196866,40.77809016436,POINT (-73.9684254196866 40.77809016436),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
159,-73.9560679864426,40.7947887062326,POINT (-73.9560679864426 40.7947887062326),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
160,-73.9679661308374,40.7837388390673,POINT (-73.9679661308374 40.7837388390673),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
161,-73.9674069524601,40.7772529662424,POINT (-73.9674069524601 40.7772529662424),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
162,-73.9696173677837,40.7705202790525,POINT (-73.9696173677837 40.7705202790525),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
163,-73.9756573579063,40.7656644063024,POINT (-73.9756573579063 40.7656644063024),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False
164,-73.9700691629574,40.7828893645197,POINT (-73.9700691629574 40.7828893645197),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False
165,-73.9685604013735,40.7773439909065,POINT (-73.9685604013735 40.7773439909065),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
166,-73.957342596188,40.7944359654227,POINT (-73.957342596188 40.7944359654227),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
167,-73.9586214081667,40.7937473968735,POINT (-73.9586214081667 40.7937473968735),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
168,-73.9528149779809,40.7924984810637,POINT (-73.9528149779809 40.7924984810637),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False
169,-73.9762348224648,40.7694522315322,POINT (-73.9762348224648 40.7694522315322),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
170,-73.9523001834395,40.7949231000186,POINT (-73.9523001834395 40.7949231000186),0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False
171,-73.9750283794865,40.7724101927821,POINT (-73.9750283794865 40.7724101927821),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
172,-73.9689700100267,40.7775169562765,POINT (-73.9689700100267 40.7775169562765),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
173,-73.9683965841952,40.7718679848978,POINT (-73.9683965841952 40.7718679848978),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
174,-73.9578779556574,40.7934116539732,POINT (-73.9578779556574 40.7934116539732),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True
175,-73.9646610347972,40.7790583544252,POINT (-73.9646610347972 40.7790583544252),0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
176,-73.960601067176,40.7917243850136,POINT (-73.960601067176 40.7917243850136),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False
177,-73.9539734770934,40.7956055442,POINT (-73.9539734770934 40.7956055442),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
178,-73.9540616660191,40.7951556603245,POINT (-73.9540616660191 40.7951556603245),0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True
